date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google
2021-06-01,central,146.23,174.85,121.05,147.37666666666667,21,13,-14,3,6.666666666666667
2021-06-01,north,145.06,178.44,,,19,22,-15,2,8.666666666666666
2021-06-01,zealand,144.0,179.81,142.59,155.46666666666667,21,19,-8,2,10.666666666666666
2021-06-01,south,146.89,176.34,117.51,146.91333333333333,29,25,-4,1,16.666666666666668
2021-06-02,capital,132.76,127.98,98.38,119.70666666666666,4,5,-22,5,-4.333333333333333
2021-06-02,central,148.67,161.76,120.6,143.67666666666665,16,10,-14,3,4.0
2021-06-02,north,144.62,170.62,,,15,20,-17,3,6.0
2021-06-02,zealand,148.03,181.94,135.82,155.26333333333335,23,18,-9,3,10.666666666666666
2021-06-02,south,148.67,169.02,116.93,144.87333333333333,22,20,-4,2,12.666666666666666
2021-06-03,capital,135.44,133.36,100.63,123.14333333333333,8,6,-22,5,-2.6666666666666665
2021-06-03,central,147.94,166.5,117.79,144.07666666666668,17,10,-13,4,4.666666666666667
2021-06-03,north,149.55,170.39,,,13,11,-15,3,3.0
2021-06-03,zealand,149.82,176.48,126.74,151.01333333333332,24,19,-11,3,10.666666666666666
2021-06-03,south,150.11,171.35,111.44,144.3,25,19,-3,2,13.666666666666666
2021-06-04,capital,142.08,152.9,112.1,135.69333333333336,0,3,-20,4,-5.666666666666667
2021-06-04,central,164.08,201.25,123.66,162.99666666666667,22,10,-12,1,6.666666666666667
2021-06-04,north,170.12,199.94,,,15,18,-13,0,6.666666666666667
2021-06-04,zealand,163.64,210.11,152.7,175.48333333333335,26,22,-10,2,12.666666666666666
2021-06-04,south,171.48,211.83,126.07,169.79333333333332,25,20,-2,0,14.333333333333334
2021-06-05,capital,127.73,147.03,108.4,127.71999999999998,-24,-22,-1,-2,-15.666666666666666
2021-06-05,central,148.14,188.47,119.66,152.09,-22,-9,2,-2,-9.666666666666666
2021-06-05,north,157.09,182.4,,,-9,4,-1,-2,-2.0
2021-06-05,zealand,156.57,203.24,149.96,169.92333333333332,-15,-8,5,-2,-6.0
2021-06-05,south,155.93,190.63,117.19,154.58333333333334,-11,-3,10,-2,-1.3333333333333333
2021-06-06,capital,123.43,114.19,100.19,112.60333333333334,13,8,11,-3,10.666666666666666
2021-06-06,central,141.59,136.47,118.47,132.17666666666665,24,12,7,-2,14.333333333333334
2021-06-06,north,148.52,147.95,,,26,18,5,-2,16.333333333333332
2021-06-06,zealand,163.67,168.57,158.18,163.47333333333333,40,26,17,-2,27.666666666666668
2021-06-06,south,149.18,147.01,132.46,142.88333333333333,37,18,16,-1,23.666666666666668
2021-06-07,capital,126.07,117.47,96.61,113.38333333333333,5,5,-25,5,-5.0
2021-06-07,central,145.42,164.39,119.7,143.17,21,11,-16,3,5.333333333333333
2021-06-07,north,149.06,171.46,,,16,23,-20,3,6.333333333333333
2021-06-07,zealand,147.79,176.71,129.99,151.49666666666667,20,18,-12,3,8.666666666666666
2021-06-07,south,147.81,164.95,126.26,146.34,23,17,-6,2,11.333333333333334
2021-06-08,capital,133.08,125.72,97.71,118.83666666666666,7,8,-22,4,-2.3333333333333335
2021-06-08,central,151.55,170.0,120.97,147.50666666666666,19,11,-15,3,5.0
2021-06-08,north,152.47,171.29,,,16,21,-15,3,7.333333333333333
2021-06-08,zealand,150.91,188.25,154.67,164.60999999999999,21,18,-8,2,10.333333333333334
2021-06-08,south,152.95,173.95,123.19,150.03,26,22,-5,1,14.333333333333334
2021-06-09,capital,137.15,129.82,99.68,122.21666666666668,5,5,-22,4,-4.0
2021-06-09,central,155.01,170.4,129.83,151.74666666666667,17,9,-14,3,4.0
2021-06-09,north,156.94,186.9,,,16,19,-17,2,6.0
2021-06-09,zealand,154.46,185.5,150.99,163.65,23,17,-9,2,10.333333333333334
2021-06-09,south,154.8,180.31,132.52,155.87666666666667,22,18,-4,1,12.0
2021-06-10,capital,135.88,131.98,105.69,124.51666666666667,5,5,-22,4,-4.0
2021-06-10,central,155.27,169.09,125.31,149.89000000000001,20,12,-12,2,6.666666666666667
2021-06-10,north,160.63,183.63,,,16,12,-15,2,4.333333333333333
2021-06-10,zealand,152.08,185.18,144.39,160.54999999999998,23,19,-10,2,10.666666666666666
2021-06-10,south,157.43,177.11,112.72,149.08666666666667,28,19,-2,1,15.0
2021-06-11,capital,141.18,154.69,113.45,136.44,-1,1,-20,3,-6.666666666666667
2021-06-11,central,166.24,198.69,132.86,165.93,13,4,-14,1,1.0
2021-06-11,north,173.47,197.0,,,6,15,-15,1,2.0
2021-06-11,zealand,161.41,206.16,150.99,172.85333333333332,19,15,-10,1,8.0
2021-06-11,south,175.24,200.46,133.42,169.70666666666668,18,15,-4,0,9.666666666666666
2021-06-12,capital,125.41,149.15,107.09,127.21666666666665,-11,-6,8,-2,-3.0
2021-06-12,central,149.38,188.22,112.49,150.03,4,1,11,-2,5.333333333333333
2021-06-12,north,153.05,175.34,,,6,12,6,-1,8.0
2021-06-12,zealand,150.96,188.76,145.84,161.85333333333335,9,12,16,-1,12.333333333333334
2021-06-12,south,156.55,177.75,110.48,148.26000000000002,12,11,16,-2,13.0
2021-06-13,capital,115.5,102.92,89.48,102.63333333333334,0,-6,7,-1,0.3333333333333333
2021-06-13,central,141.52,135.23,117.91,131.5533333333333,14,0,6,-1,6.666666666666667
2021-06-13,north,147.47,144.37,,,16,7,5,-1,9.333333333333334
2021-06-13,zealand,150.98,155.11,143.27,149.78666666666666,24,10,13,-1,15.666666666666666
2021-06-13,south,148.9,143.18,121.98,138.02,31,6,15,-2,17.333333333333332
2021-06-14,capital,127.05,119.93,96.78,114.58666666666666,3,1,-24,5,-6.666666666666667
2021-06-14,central,148.37,157.17,126.13,143.89,18,6,-16,4,2.6666666666666665
2021-06-14,north,153.39,171.4,,,10,15,-20,4,1.6666666666666667
2021-06-14,zealand,146.87,168.9,135.05,150.27333333333334,18,14,-12,3,6.666666666666667
2021-06-14,south,152.39,172.05,131.5,151.98,22,14,-6,2,10.0
2021-06-15,capital,134.2,129.28,105.23,122.90333333333335,5,5,-21,4,-3.6666666666666665
2021-06-15,central,153.27,174.31,130.47,152.68333333333337,19,9,-14,2,4.666666666666667
2021-06-15,north,158.64,188.21,,,18,19,-14,2,7.666666666666667
2021-06-15,zealand,152.1,185.58,152.19,163.29,19,15,-7,2,9.0
2021-06-15,south,154.46,179.12,123.0,152.19333333333336,27,19,-4,1,14.0
2021-06-16,capital,140.87,137.39,106.11,128.12333333333333,7,4,-21,4,-3.3333333333333335
2021-06-16,central,159.72,180.13,139.33,159.7266666666667,19,8,-14,2,4.333333333333333
2021-06-16,north,163.08,187.52,,,19,17,-17,2,6.333333333333333
2021-06-16,zealand,158.73,187.58,150.04,165.45000000000002,23,15,-8,2,10.0
2021-06-16,south,158.04,185.07,126.07,156.39333333333335,26,17,-3,1,13.333333333333334
2021-06-17,capital,149.44,158.66,116.39,141.49666666666667,8,3,-22,3,-3.6666666666666665
2021-06-17,central,162.62,190.74,143.85,165.73666666666668,19,10,-14,1,5.0
2021-06-17,north,161.73,190.96,,,15,14,-15,1,4.666666666666667
2021-06-17,zealand,155.16,195.94,148.24,166.4466666666667,21,17,-12,2,8.666666666666666
2021-06-17,south,165.41,192.22,128.82,162.15,26,18,-4,0,13.333333333333334
2021-06-18,capital,147.87,159.37,126.85,144.6966666666667,-2,-2,-21,2,-8.333333333333334
2021-06-18,central,167.12,196.01,140.26,167.79666666666665,12,2,-14,1,0.0
2021-06-18,north,171.47,204.58,,,7,14,-15,0,2.0
2021-06-18,zealand,172.95,217.46,170.35,186.92,17,11,-12,1,5.333333333333333
2021-06-18,south,181.18,204.07,134.31,173.18666666666664,17,13,-5,0,8.333333333333334
2021-06-19,capital,127.7,142.12,114.78,128.20000000000002,-11,-4,6,-4,-3.0
2021-06-19,central,156.86,187.76,125.94,156.85333333333332,4,2,7,-3,4.333333333333333
2021-06-19,north,161.21,185.26,,,8,14,1,-3,7.666666666666667
2021-06-19,zealand,161.93,200.71,156.56,173.0666666666667,11,13,12,-3,12.0
2021-06-19,south,160.14,189.52,124.6,158.08666666666667,11,12,15,-3,12.666666666666666
2021-06-20,capital,118.87,100.8,98.45,106.04,-2,-3,5,-1,0.0
2021-06-20,central,147.63,129.51,129.42,135.51999999999998,9,0,1,0,3.3333333333333335
2021-06-20,north,150.91,137.62,,,5,9,-3,0,3.6666666666666665
2021-06-20,zealand,152.27,146.73,149.19,149.39666666666668,20,13,11,-1,14.666666666666666
2021-06-20,south,156.34,146.98,121.85,141.72333333333333,24,9,9,0,14.0
2021-06-21,capital,139.27,142.55,113.89,131.90333333333334,9,2,-25,4,-4.666666666666667
2021-06-21,central,155.8,169.79,135.51,153.70000000000002,22,7,-16,3,4.333333333333333
2021-06-21,north,165.08,198.69,,,20,23,-21,2,7.333333333333333
2021-06-21,zealand,150.32,183.75,152.87,162.31333333333333,19,15,-14,3,6.666666666666667
2021-06-21,south,158.95,179.36,128.82,155.71,21,13,-7,2,9.0
2021-06-22,capital,141.63,136.88,113.6,130.70333333333335,9,4,-22,3,-3.0
2021-06-22,central,159.15,181.74,136.49,159.12666666666667,20,8,-16,2,4.0
2021-06-22,north,171.33,201.68,,,20,21,-16,1,8.333333333333334
2021-06-22,zealand,156.2,195.01,156.38,169.19666666666666,20,14,-10,2,8.0
2021-06-22,south,163.43,189.73,135.97,163.04333333333332,28,19,-6,1,13.666666666666666
2021-06-23,capital,140.95,133.92,112.56,129.14333333333335,5,2,-21,3,-4.666666666666667
2021-06-23,central,160.59,185.67,153.31,166.52333333333334,17,7,-14,0,3.3333333333333335
2021-06-23,north,173.11,212.77,,,20,21,-18,-1,7.666666666666667
2021-06-23,zealand,155.81,193.06,160.67,169.84666666666666,23,16,-10,0,9.666666666666666
2021-06-23,south,158.93,194.41,134.44,162.59333333333333,21,16,-5,0,10.666666666666666
2021-06-24,capital,141.88,137.65,114.51,131.34666666666666,6,3,-22,3,-4.333333333333333
2021-06-24,central,163.9,196.78,142.73,167.8033333333333,22,9,-14,1,5.666666666666667
2021-06-24,north,176.06,208.97,,,19,14,-16,1,5.666666666666667
2021-06-24,zealand,159.99,194.06,160.15,171.4,22,14,-12,2,8.0
2021-06-24,south,164.0,187.17,133.29,161.48666666666665,27,16,-4,1,13.0
2021-06-25,capital,147.63,151.85,118.87,139.45000000000002,-2,-2,-20,2,-8.0
2021-06-25,central,175.82,203.15,148.64,175.87,13,0,-13,0,0.0
2021-06-25,north,183.34,207.8,,,8,14,-15,0,2.3333333333333335
2021-06-25,zealand,180.97,212.12,171.38,188.15666666666667,17,10,-11,1,5.333333333333333
2021-06-25,south,186.13,208.53,146.13,180.26333333333332,18,10,-5,0,7.666666666666667
2021-06-26,capital,131.3,157.94,120.34,136.52666666666667,-12,-7,8,-4,-3.6666666666666665
2021-06-26,central,163.99,202.74,143.85,170.19333333333336,2,1,10,-4,4.333333333333333
2021-06-26,north,178.46,211.29,,,3,13,5,-3,7.0
2021-06-26,zealand,169.04,233.93,185.69,196.22000000000003,7,8,17,-3,10.666666666666666
2021-06-26,south,173.33,211.12,141.15,175.20000000000002,8,11,16,-4,11.666666666666666
2021-06-27,capital,125.95,116.7,110.17,117.60666666666667,-1,-7,5,-2,-1.0
2021-06-27,central,162.62,159.75,150.54,157.63666666666666,16,1,2,-2,6.333333333333333
2021-06-27,north,177.3,183.18,,,17,13,3,-2,11.0
2021-06-27,zealand,167.5,180.96,188.77,179.07666666666668,25,10,11,-2,15.333333333333334
2021-06-27,south,170.35,172.19,156.36,166.29999999999998,30,8,11,-2,16.333333333333332
2021-06-28,capital,141.22,148.12,120.65,136.66333333333333,13,1,-33,4,-6.333333333333333
2021-06-28,central,169.98,191.38,173.31,178.22333333333336,24,9,-25,2,2.6666666666666665
2021-06-28,north,187.37,219.38,,,25,26,-29,2,7.333333333333333
2021-06-28,zealand,167.72,214.67,198.29,193.55999999999997,24,14,-23,3,5.0
2021-06-28,south,173.65,209.02,163.07,181.91333333333333,29,16,-16,1,9.666666666666666
2021-06-29,capital,143.14,138.1,118.44,133.22666666666666,6,0,-32,3,-8.666666666666666
2021-06-29,central,172.14,198.38,155.59,175.37,21,7,-25,1,1.0
2021-06-29,north,190.47,228.87,,,23,23,-25,1,7.0
2021-06-29,zealand,168.96,213.76,178.15,186.95666666666668,21,12,-21,2,4.0
2021-06-29,south,175.27,208.57,161.34,181.7266666666667,30,18,-17,1,10.333333333333334
2021-06-30,capital,148.06,129.64,120.12,132.60666666666665,3,1,-33,5,-9.666666666666666
2021-06-30,central,180.23,194.04,148.52,174.26333333333332,26,13,-24,1,5.0
2021-06-30,north,196.78,241.52,,,36,30,-28,0,12.666666666666666
2021-06-30,zealand,176.31,207.42,194.0,192.57666666666668,32,21,-22,3,10.333333333333334
2021-06-30,south,197.08,211.42,159.74,189.41333333333333,33,21,-17,1,12.333333333333334
2021-07-01,capital,145.77,142.74,124.16,137.55666666666664,9,3,-33,5,-7.0
2021-07-01,central,179.78,206.04,158.77,181.53,28,13,-25,2,5.333333333333333
2021-07-01,north,202.55,236.55,,,30,22,-27,2,8.333333333333334
2021-07-01,zealand,172.67,208.86,182.26,187.92999999999998,33,21,-25,4,9.666666666666666
2021-07-01,south,185.87,223.64,160.51,190.00666666666666,40,24,-17,1,15.666666666666666
2021-07-02,capital,141.54,150.23,125.24,139.00333333333333,-5,-5,-33,5,-14.333333333333334
2021-07-02,central,187.92,206.91,163.03,185.95333333333335,11,0,-26,2,-5.0
2021-07-02,north,200.88,234.85,,,16,18,-27,1,2.3333333333333335
2021-07-02,zealand,178.39,215.43,192.03,195.28333333333333,19,11,-25,4,1.6666666666666667
2021-07-02,south,196.13,215.96,169.46,193.85000000000002,21,13,-19,2,5.0
2021-07-03,capital,127.54,168.94,122.26,139.58,-12,-6,2,-4,-5.333333333333333
2021-07-03,central,175.31,236.96,153.27,188.51333333333332,4,3,2,-3,3.0
2021-07-03,north,196.31,250.23,,,13,21,0,-4,11.333333333333334
2021-07-03,zealand,168.83,228.75,169.67,189.08333333333334,11,13,9,-3,11.0
2021-07-03,south,187.14,229.35,141.09,185.86,14,16,12,-4,14.0
2021-07-04,capital,121.98,116.18,107.14,115.10000000000001,2,-8,1,-2,-1.6666666666666667
2021-07-04,central,168.4,172.83,152.93,164.72,21,2,-2,-3,7.0
2021-07-04,north,199.58,202.67,,,26,19,-2,-2,14.333333333333334
2021-07-04,zealand,168.4,186.43,179.09,177.97333333333336,30,12,9,-2,17.0
2021-07-04,south,180.33,185.11,164.15,176.53,39,11,10,-3,20.0
2021-07-05,capital,133.23,136.65,116.39,128.75666666666666,7,-2,-41,6,-12.0
2021-07-05,central,176.1,196.58,152.6,175.09333333333333,28,11,-33,4,2.0
2021-07-05,north,208.12,250.96,,,33,34,-36,4,10.333333333333334
2021-07-05,zealand,173.03,215.4,181.92,190.11666666666667,27,18,-32,5,4.333333333333333
2021-07-05,south,185.34,221.55,167.35,191.41333333333333,36,21,-26,4,10.333333333333334
2021-07-06,capital,135.24,136.87,115.13,129.08,6,-1,-39,6,-11.333333333333334
2021-07-06,central,176.72,209.55,149.5,178.59,27,13,-33,4,2.3333333333333335
2021-07-06,north,210.81,257.02,,,36,33,-32,4,12.333333333333334
2021-07-06,zealand,170.26,205.51,177.63,184.46666666666667,27,18,-29,4,5.333333333333333
2021-07-06,south,185.66,229.73,164.47,193.28666666666666,41,26,-26,3,13.666666666666666
2021-07-07,capital,137.78,172.43,129.03,146.41333333333333,9,3,-39,3,-9.0
2021-07-07,central,177.5,258.05,151.78,195.77666666666667,28,13,-32,2,3.0
2021-07-07,north,200.82,271.29,,,36,32,-34,2,11.333333333333334
2021-07-07,zealand,164.9,210.9,168.47,181.42333333333332,32,20,-30,3,7.333333333333333
2021-07-07,south,180.76,242.46,139.94,187.72000000000003,35,22,-25,2,10.666666666666666
2021-07-08,capital,131.25,135.6,106.64,124.49666666666667,3,-4,-41,5,-14.0
2021-07-08,central,172.51,198.08,135.51,168.70000000000002,21,8,-33,4,-1.3333333333333333
2021-07-08,north,205.84,243.27,,,28,18,-34,3,4.0
2021-07-08,zealand,168.36,194.91,170.44,177.90333333333334,26,15,-33,5,2.6666666666666665
2021-07-08,south,187.05,213.49,155.97,185.50333333333333,32,17,-26,3,7.666666666666667
2021-07-09,capital,128.36,136.69,117.32,127.45666666666666,-9,-8,-39,6,-18.666666666666668
2021-07-09,central,182.03,202.99,151.18,178.73333333333335,10,-2,-32,3,-8.0
2021-07-09,north,215.09,238.54,,,14,16,-32,2,-0.6666666666666666
2021-07-09,zealand,171.73,202.28,164.61,179.54,16,9,-32,4,-2.3333333333333335
2021-07-09,south,199.45,209.18,166.2,191.60999999999999,20,11,-26,3,1.6666666666666667
2021-07-10,capital,119.23,129.07,110.15,119.48333333333335,-20,-13,-7,-1,-13.333333333333334
2021-07-10,central,185.93,202.26,141.27,176.48666666666668,3,2,-2,-4,1.0
2021-07-10,north,231.01,257.6,,,15,23,-3,-3,11.666666666666666
2021-07-10,zealand,191.76,216.5,174.81,194.35666666666665,7,10,2,-1,6.333333333333333
2021-07-10,south,217.04,230.37,173.16,206.85666666666665,18,16,9,-4,14.333333333333334
2021-07-11,capital,112.41,117.0,107.23,112.21333333333332,-2,-10,0,-3,-4.0
2021-07-11,central,162.61,163.49,135.48,153.86,19,2,-4,-3,5.666666666666667
2021-07-11,north,209.06,222.63,,,31,21,-3,-2,16.333333333333332
2021-07-11,zealand,163.77,180.81,169.32,171.30000000000004,28,11,5,-2,14.666666666666666
2021-07-11,south,178.51,194.32,162.04,178.29,37,11,7,-3,18.333333333333332
2021-07-12,capital,125.67,135.01,109.3,123.32666666666667,6,-5,-50,5,-16.333333333333332
2021-07-12,central,174.73,205.51,148.41,176.21666666666667,33,12,-47,4,-0.6666666666666666
2021-07-12,north,225.65,274.41,,,44,38,-45,3,12.333333333333334
2021-07-12,zealand,176.11,213.1,171.72,186.9766666666667,32,19,-42,5,3.0
2021-07-12,south,195.07,235.97,161.15,197.39666666666665,42,23,-37,3,9.333333333333334
2021-07-13,capital,128.88,143.29,110.93,127.69999999999999,6,-2,-48,5,-14.666666666666666
2021-07-13,central,174.42,206.54,151.1,177.35333333333332,29,12,-46,4,-1.6666666666666667
2021-07-13,north,229.84,288.81,,,45,39,-43,3,13.666666666666666
2021-07-13,zealand,180.21,228.29,174.04,194.17999999999998,33,19,-39,5,4.333333333333333
2021-07-13,south,194.57,245.52,175.46,205.18333333333337,45,28,-37,4,12.0
2021-07-14,capital,128.69,141.81,114.04,128.18,2,-5,-48,5,-17.0
2021-07-14,central,176.67,208.02,157.46,180.71666666666667,25,9,-46,4,-4.0
2021-07-14,north,233.63,272.3,,,43,35,-44,2,11.333333333333334
2021-07-14,zealand,178.65,217.95,176.69,191.09666666666666,34,17,-40,5,3.6666666666666665
2021-07-14,south,192.99,237.47,170.42,200.29333333333332,38,23,-37,3,8.0
2021-07-15,capital,126.48,138.16,110.66,125.09999999999998,2,-4,-48,5,-16.666666666666668
2021-07-15,central,176.88,206.8,143.48,175.72,26,10,-46,3,-3.3333333333333335
2021-07-15,north,232.56,263.72,,,40,28,-43,2,8.333333333333334
2021-07-15,zealand,177.16,210.91,177.55,188.54,32,18,-40,5,3.3333333333333335
2021-07-15,south,192.9,231.76,168.43,197.69666666666663,40,24,-36,3,9.333333333333334
2021-07-16,capital,124.47,139.89,108.99,124.45,-11,-11,-48,5,-23.333333333333332
2021-07-16,central,179.13,201.64,153.53,178.1,9,-4,-46,3,-13.666666666666666
2021-07-16,north,238.29,267.54,,,20,20,-43,2,-1.0
2021-07-16,zealand,179.71,215.6,191.17,195.49333333333334,19,8,-40,4,-4.333333333333333
2021-07-16,south,207.57,226.5,179.94,204.67,21,11,-37,2,-1.6666666666666667
2021-07-17,capital,116.31,137.34,113.84,122.49666666666667,-19,-13,-4,-5,-12.0
2021-07-17,central,185.14,202.16,134.28,173.85999999999999,5,3,-5,-6,1.0
2021-07-17,north,252.65,288.27,,,20,28,-3,-5,15.0
2021-07-17,zealand,198.85,233.0,217.82,216.5566666666667,15,12,4,-4,10.333333333333334
2021-07-17,south,225.54,234.43,189.97,216.64666666666668,19,19,5,-5,14.333333333333334
2021-07-18,capital,107.13,110.1,99.44,105.55666666666666,-4,-12,-2,-3,-6.0
2021-07-18,central,163.55,160.63,134.95,153.04333333333332,20,2,-11,-2,3.6666666666666665
2021-07-18,north,226.45,243.33,,,35,24,-6,-2,17.666666666666668
2021-07-18,zealand,171.49,187.77,185.09,181.45000000000002,30,14,2,-2,15.333333333333334
2021-07-18,south,187.11,196.9,179.23,187.74666666666667,43,15,1,-2,19.666666666666668
2021-07-19,capital,119.75,137.79,110.47,122.67,7,-5,-56,6,-18.0
2021-07-19,central,176.35,206.85,142.54,175.24666666666667,34,11,-61,6,-5.333333333333333
2021-07-19,north,242.79,318.67,,,52,42,-60,6,11.333333333333334
2021-07-19,zealand,181.5,222.94,185.95,196.79666666666665,37,21,-50,6,2.6666666666666665
2021-07-19,south,200.45,253.37,174.89,209.57000000000002,51,26,-51,5,8.666666666666666
2021-07-20,capital,122.12,145.42,107.58,125.03999999999998,9,-3,-55,6,-16.333333333333332
2021-07-20,central,178.27,215.53,143.66,179.15333333333334,34,12,-61,7,-5.0
2021-07-20,north,257.43,343.0,,,62,45,-58,6,16.333333333333332
2021-07-20,zealand,180.65,221.38,173.95,191.99333333333334,41,22,-48,6,5.0
2021-07-20,south,200.45,265.99,170.42,212.28666666666666,58,33,-52,6,13.0
2021-07-21,capital,123.97,151.15,110.94,128.68666666666667,5,-6,-54,7,-18.333333333333332
2021-07-21,central,177.83,212.82,142.92,177.85666666666665,29,6,-61,6,-8.666666666666666
2021-07-21,north,257.02,338.73,,,53,37,-58,5,10.666666666666666
2021-07-21,zealand,182.57,223.85,163.15,189.85666666666665,39,18,-48,6,3.0
2021-07-21,south,200.05,260.91,170.99,210.65,49,25,-51,5,7.666666666666667
2021-07-22,capital,124.23,149.65,107.73,127.20333333333333,6,-7,-54,6,-18.333333333333332
2021-07-22,central,171.65,201.35,138.5,170.5,27,8,-61,6,-8.666666666666666
2021-07-22,north,249.17,317.93,,,46,29,-57,5,6.0
2021-07-22,zealand,178.36,215.67,163.84,185.95666666666668,38,18,-49,6,2.3333333333333335
2021-07-22,south,196.81,246.01,166.45,203.09,48,23,-50,5,7.0
2021-07-23,capital,121.35,152.97,109.61,127.97666666666667,-8,-13,-53,6,-24.666666666666668
2021-07-23,central,174.0,209.36,139.36,174.24,9,-6,-60,6,-19.0
2021-07-23,north,249.04,310.45,,,23,19,-56,5,-4.666666666666667
2021-07-23,zealand,178.12,208.66,177.89,188.22333333333333,21,7,-48,6,-6.666666666666667
2021-07-23,south,202.33,243.17,173.48,206.32666666666668,25,10,-50,5,-5.0
2021-07-24,capital,112.59,140.56,105.48,119.54333333333334,-19,-17,-3,-5,-13.0
2021-07-24,central,172.1,188.39,124.0,161.49666666666667,0,-2,-6,-6,-2.6666666666666665
2021-07-24,north,258.79,277.82,,,19,23,-3,-6,13.0
2021-07-24,zealand,188.51,208.52,176.78,191.26999999999998,12,7,5,-4,8.0
2021-07-24,south,214.3,231.73,172.27,206.1,16,13,4,-5,11.0
2021-07-25,capital,106.83,113.01,102.27,107.37,-4,-13,0,-3,-5.666666666666667
2021-07-25,central,151.9,149.92,127.4,143.07333333333335,14,-1,-11,-1,0.6666666666666666
